OP_gave_delta,num_prior_subs,avg_sub_score,gini_index
TRUE,107,80.6355140186916,0.33199821984868705
FALSE,2,8.5,0
FALSE,159,60.106918238993714,0.5761863922241282
FALSE,29,85.10344827586206,0.4517241379310345
FALSE,120,76.7,0.39708994708994705
TRUE,20,113.35,0.2285714285714285
FALSE,576,64.30729166666667,0.7925724637681159
TRUE,6,14.666666666666666,0.25
TRUE,7,45.142857142857146,0.17142857142857135
FALSE,397,67.57178841309823,0.5680660509375873
TRUE,8,39.5,0.3125
TRUE,287,61.52264808362369,0.7416478786636606
TRUE,36,70.16666666666667,0.23504273504273515
FALSE,116,65.73275862068965,0.5780933062880325
TRUE,13,73.76923076923077,0.2222222222222222
FALSE,16,72.8125,0.125
TRUE,264,59.71590909090909,0.7430303030303032
TRUE,20,112.7,0.4624999999999999
TRUE,46,66.43478260869566,0.5407608695652173
FALSE,1113,73.14824797843666,0.7525893980233602
FALSE,200,71.305,0.5344927536231884
FALSE,4,22.5,0
FALSE,98,67.94897959183673,0.2710884353741496
FALSE,498,65.56827309236948,0.6143512101503358
FALSE,18,46.94444444444444,0.41666666666666674
TRUE,78,70.76923076923077,0.3327505827505828
TRUE,55,86.87272727272727,0.38620689655172424
TRUE,15,65.33333333333333,0.20606060606060614
FALSE,188,74.39893617021276,0.5738167607468521
TRUE,214,67.3644859813084,0.5524402907580479
FALSE,35,95.48571428571428,0.6678571428571429
FALSE,354,59.056497175141246,0.7761097659402745
TRUE,35,53.6,0.25306122448979584
FALSE,53,79.33962264150944,0.4448857994041709
FALSE,198,64.07070707070707,0.6539074960127592
TRUE,61,89.11475409836065,0.5283159463487334
TRUE,297,63.20875420875421,0.4994493218792285
FALSE,85,77.50588235294117,0.3679599499374218
FALSE,29,57.724137931034484,0.18590704647676157
FALSE,196,72.01020408163265,0.80301685891748
FALSE,160,72.35625,0.6035326086956523
TRUE,32,77.21875,0.296875
TRUE,2,3,0
TRUE,13,42.23076923076923,0.12587412587412591
FALSE,42,74.28571428571429,0.47619047619047616
FALSE,690,63.60434782608696,0.618330499554692
TRUE,197,71.70558375634518,0.8022419627749576
TRUE,113,66.13274336283186,0.7895069532237675
FALSE,120,65.40833333333333,0.5458333333333334
TRUE,20,45.45,0.48888888888888893
FALSE,11,86.45454545454545,0.3116883116883117
TRUE,45,69.95555555555555,0.5263888888888888
FALSE,72,75.66666666666667,0.34722222222222215
TRUE,10,43.1,0.1499999999999999
FALSE,15,54.733333333333334,0.27333333333333326
TRUE,115,76.4695652173913,0.674223602484472
TRUE,10,128.9,0
TRUE,9,93.77777777777777,0.24074074074074078
FALSE,47,67.25531914893617,0.5560283687943262
FALSE,62,88.37096774193549,0.6299810246679317
FALSE,18,78.77777777777777,0.2777777777777777
TRUE,268,69.78358208955224,0.7034564021995287
TRUE,13,166.3846153846154,0.5128205128205128
FALSE,28,62.57142857142857,0.3901098901098902
TRUE,2,84.5,0
TRUE,74,85.86486486486487,0.2859459459459458
TRUE,17,81.88235294117646,0.2081447963800906
FALSE,20,45.6,0.3818181818181818
TRUE,117,65.5042735042735,0.5814479638009049
FALSE,64,74.296875,0.4816810344827586
FALSE,3,17,0.16666666666666674
TRUE,17,59.35294117647059,0.4537815126050419
TRUE,795,62.53333333333333,0.7084568733153639
FALSE,140,69.79285714285714,0.48405315614617944
TRUE,149,67.57046979865771,0.6841307642346829
TRUE,256,61.8046875,0.5722402597402597
FALSE,103,82.13592233009709,0.6019417475728156
TRUE,483,61.92546583850932,0.8278985507246377
TRUE,182,69.18131868131869,0.4483826033121807
FALSE,236,67.0635593220339,0.7229465449804433
TRUE,97,72.4020618556701,0.5314432989690723
TRUE,54,75.05555555555556,0.35603345280764637
FALSE,87,77.93103448275862,0.3754789272030652
FALSE,268,63.776119402985074,0.6828358208955225
FALSE,57,48.8421052631579,0.43128654970760244
FALSE,48,67.77083333333333,0.39962121212121215
TRUE,109,75.3211009174312,0.3405567858272698
TRUE,36,85.77777777777777,0.3715277777777777
TRUE,65,71.64615384615385,0.48351648351648346
FALSE,86,75.13953488372093,0.5193798449612402
TRUE,51,88.11764705882354,0.38838612368024145
FALSE,925,63.2345945945946,0.7578237978237978
FALSE,7,110.28571428571429,0.11904761904761907
TRUE,355,67.7549295774648,0.6155953905249679
TRUE,3,39,0
TRUE,7,93.71428571428571,0.17142857142857135
FALSE,142,68.83802816901408,0.5186890574214517
TRUE,304,63.875,0.5721185876082612
TRUE,5,28.6,0.1499999999999999
FALSE,2,222.5,0
FALSE,572,63.46328671328671,0.5499116268347038
FALSE,444,67.90765765765765,0.5648326898326897
FALSE,601,61.3910149750416,0.7710244830045164
FALSE,67,63.73134328358209,0.4932480454868514
FALSE,582,66.55498281786942,0.7466240743429651
FALSE,44,69.27272727272727,0.5106951871657754
TRUE,13,66.61538461538461,0.13986013986013984
FALSE,9,206.33333333333334,0.3055555555555556
TRUE,3,57.666666666666664,0.16666666666666674
TRUE,40,65.35,0.35714285714285715
FALSE,12,66.58333333333333,0.22916666666666674
TRUE,8,99,0.16666666666666666
TRUE,2,57,0
FALSE,235,60.753191489361704,0.6930329578639967
TRUE,9,75.77777777777777,0.24074074074074078
FALSE,233,69.05579399141631,0.6035319777668332
TRUE,110,77.97272727272727,0.6069264069264068
FALSE,283,62.70318021201413,0.5822587306686248
FALSE,7,95.42857142857143,0.3214285714285714
TRUE,19,118.94736842105263,0.3210526315789474
TRUE,132,76.70454545454545,0.3993668023518769
FALSE,150,66.98666666666666,0.31290780141843966
FALSE,131,77.21374045801527,0.39603509171698764
TRUE,24,99.70833333333333,0.2009803921568628
FALSE,73,63.986301369863014,0.41594022415940224
FALSE,14,130.28571428571428,0.2857142857142858
FALSE,94,90.25531914893617,0.36761229314420807
FALSE,66,79.77272727272727,0.39898989898989906
TRUE,19,106.10526315789474,0.4210526315789473
FALSE,183,65.4153005464481,0.41797069051167407
TRUE,19,85.6842105263158,0.2348178137651823
TRUE,104,70.65384615384616,0.5328947368421053
TRUE,118,57.05084745762712,0.3617767387492695
TRUE,72,78,0.4496527777777777
FALSE,14,59.142857142857146,0.06593406593406598
FALSE,19,74.89473684210526,0.16917293233082706
TRUE,233,62.377682403433475,0.705472103004292
FALSE,617,64.45056726094003,0.8250675310642896
FALSE,107,67.34579439252336,0.43983644859813076
FALSE,15,144.2,0.11282051282051284
FALSE,5,28.6,0.1499999999999999
FALSE,133,73.06766917293233,0.4727767695099818
FALSE,4,46.5,0
FALSE,8,39.5,0.3
FALSE,99,73.54545454545455,0.5484474373363263
FALSE,203,66.01970443349754,0.49325059177275926
FALSE,87,74.65517241379311,0.46962233169129713
FALSE,106,67.48113207547169,0.4390723270440251
FALSE,180,70.91111111111111,0.5872340425531913
FALSE,14,132.5,0.25396825396825407
FALSE,215,54.413953488372094,0.5452982810920122
FALSE,165,68.62424242424242,0.6787878787878787
FALSE,132,73.39393939393939,0.470219435736677
FALSE,144,80.04861111111111,0.4828605200945626
TRUE,68,65.32352941176471,0.327116212338594
FALSE,28,93.92857142857143,0.29523809523809513
FALSE,159,70.62264150943396,0.5897323387450635
FALSE,158,68.22151898734177,0.5767088607594937
FALSE,430,67.08837209302325,0.6430341230167355
FALSE,606,63.06270627062706,0.5899648788408254
FALSE,2,221,0
FALSE,99,67.66666666666667,0.45883838383838393
FALSE,688,63.70639534883721,0.5753481194372666
FALSE,493,63.84178498985801,0.7206090749951374
FALSE,14,72.21428571428571,0.3142857142857142
FALSE,143,66.41958041958041,0.7175433262389785
FALSE,16,108.75,0.32142857142857145
FALSE,10,17.4,0.2333333333333334
FALSE,192,63.625,0.62625
FALSE,145,72.71034482758621,0.7301724137931034
TRUE,116,76.07758620689656,0.49947753396029265
FALSE,41,86.58536585365853,0.3716608594657375
FALSE,1,10,0
FALSE,18,65.22222222222223,0.40740740740740744
FALSE,12,41.166666666666664,0.20370370370370378
FALSE,212,62.943396226415096,0.6896468311562649
FALSE,38,90,0.2568421052631578
FALSE,146,64.28082191780823,0.5898713158987132
FALSE,10,10.9,0.4000000000000001
FALSE,31,80.45161290322581,0.27035330261136703
FALSE,209,64.20574162679426,0.5548996458087369
FALSE,12,74,0.3333333333333334
FALSE,34,55.05882352941177,0.2557544757033248
FALSE,85,75.4,0.4140522875816994
FALSE,41,92.2439024390244,0.45392953929539304
FALSE,259,67.25482625482626,0.5762548262548263
FALSE,1,10,0
FALSE,4,141.5,0.16666666666666666
FALSE,85,75.88235294117646,0.3409090909090909
FALSE,357,67.56582633053222,0.6155903802962626
FALSE,172,73.67441860465117,0.5553402239448751
FALSE,88,73.18181818181819,0.4409090909090908
FALSE,232,60.48275862068966,0.4670689655172413
FALSE,279,64.57347670250896,0.6797885912156005
FALSE,2,6.5,0
FALSE,853,61.441969519343495,0.7758781642134515
FALSE,160,77.775,0.3107142857142856
FALSE,3,194.66666666666666,0.16666666666666674
FALSE,3,39,0
FALSE,12,65.41666666666667,0.27083333333333326
FALSE,191,63.35602094240838,0.4854262717824491
FALSE,225,71.77333333333333,0.5317117117117117
FALSE,237,66.96624472573839,0.5999563509384548
TRUE,9,207.33333333333334,0.24074074074074078
FALSE,18,89.88888888888889,0.44444444444444436
FALSE,43,61.25581395348837,0.5198358413132695
FALSE,5,40.4,0.30000000000000004
FALSE,2,222.5,0
FALSE,30,60.03333333333333,0.34583333333333344
FALSE,6,32.333333333333336,0
FALSE,1,3,0
FALSE,99,72.46464646464646,0.5368686868686868
FALSE,3,53,0.16666666666666674
FALSE,32,87.15625,0.34375
FALSE,150,80.12,0.5239716312056737
FALSE,175,67.38857142857142,0.43751879699248125
FALSE,165,52.52121212121212,0.5818181818181817
FALSE,58,78.43103448275862,0.5106732348111659
FALSE,16,88.25,0.2916666666666667
FALSE,4,46.5,0
FALSE,186,70.6236559139785,0.6896251089799477
FALSE,8,12.375,0.10714285714285714
TRUE,13,19.615384615384617,0.19230769230769235
FALSE,59,72.54237288135593,0.5277349768875194
FALSE,4,47.5,0
FALSE,90,77.55555555555556,0.72046783625731
TRUE,139,69.33812949640287,0.5822074048078612
TRUE,4,69.25,0
TRUE,22,69.77272727272727,0.46590909090909083
FALSE,118,73.39830508474576,0.5854721549636804
FALSE,2,2.5,0
FALSE,6,6,0.1333333333333334
FALSE,144,68.50694444444444,0.5395299145299145
FALSE,6,108.33333333333333,0.25
FALSE,97,73.24742268041237,0.29460073388083174
FALSE,4,83.75,0.16666666666666666
FALSE,4,69.25,0.16666666666666666
FALSE,61,75.1311475409836,0.5104321907600596
FALSE,183,62.21311475409836,0.5165958308034811
FALSE,125,72.008,0.40261818181818193
TRUE,10,40.2,0.2285714285714285
TRUE,357,58.1764705882353,0.5711814137419674
FALSE,36,93.38888888888889,0.45138888888888884
TRUE,172,71.52906976744185,0.5721526535480024
TRUE,72,78.125,0.4208754208754208
FALSE,81,70.07407407407408,0.4537871204537872
TRUE,126,61.682539682539684,0.5601503759398496
TRUE,326,68.65950920245399,0.5738387379491675
TRUE,38,26.394736842105264,0.37770897832817346
TRUE,54,60.31481481481482,0.3252314814814814
FALSE,3,49.666666666666664,0
TRUE,4,48,0
FALSE,194,68.34536082474227,0.5717127871224453
TRUE,53,60.83018867924528,0.5528301886792452
TRUE,14,82.85714285714286,0.11904761904761907
FALSE,71,66.15492957746478,0.4820742637644047
FALSE,53,89.37735849056604,0.4445754716981132
FALSE,46,68.08695652173913,0.6304347826086956
FALSE,42,77.47619047619048,0.3223443223443223
TRUE,90,73.08888888888889,0.46552706552706563
TRUE,6,48.333333333333336,0.22222222222222232
FALSE,32,102.25,0.44140625
FALSE,482,62.329875518672196,0.7429189969330688
TRUE,175,62.56,0.5375714285714286
FALSE,285,67.2280701754386,0.7537037037037039
TRUE,18,122.5,0.19841269841269846
FALSE,23,74.08695652173913,0.3411371237458194
TRUE,177,71.94915254237289,0.5512069851052902
TRUE,480,62.55,0.7435688405797102
FALSE,477,62.76729559748428,0.7447472629862568
FALSE,123,76.04065040650407,0.6035515618314079
TRUE,56,85.73214285714286,0.6263736263736264
TRUE,121,74.25619834710744,0.5306840161772465
FALSE,82,73.59756097560975,0.6181988742964352
FALSE,109,62.293577981651374,0.5371559633027523
FALSE,275,65.26545454545455,0.6861487603305785
FALSE,1,9,0
TRUE,29,60.6551724137931,0.29693486590038315
FALSE,112,76.86607142857143,0.37961822660098515
TRUE,161,72,0.6015392924655684
FALSE,7,44.57142857142857,0.11904761904761907
TRUE,10,38.6,0.31999999999999995
FALSE,18,39,0.2828282828282828
FALSE,487,61.782340862423,0.7439067940362467
FALSE,27,97.14814814814815,0.24897119341563784
TRUE,19,85.6842105263158,0.513157894736842
TRUE,205,66.58536585365853,0.5322630441494288
FALSE,3,226,0
FALSE,152,69.90131578947368,0.264500537056928
FALSE,42,62.61904761904762,0.3374741200828158
FALSE,2,15.5,0
FALSE,12,72.16666666666667,0.361111111111111
TRUE,87,75.65517241379311,0.38933724627048183
FALSE,254,65.61811023622047,0.7394192913385826
TRUE,318,64.63522012578616,0.7285666997682886
FALSE,60,67.55,0.725
FALSE,10,151,0.25714285714285723
FALSE,100,67.98,0.5864705882352941
TRUE,2,222.5,0
TRUE,89,76.52808988764045,0.4171348314606741
FALSE,12,64.75,0.41666666666666674
TRUE,457,59.04595185995623,0.6653883462293309
TRUE,8,39.75,0.10714285714285714
FALSE,118,64.96610169491525,0.5847457627118644
FALSE,50,66.22,0.5333333333333334
TRUE,8,82.125,0.25
FALSE,36,66.33333333333333,0.22863247863247857
TRUE,263,62.840304182509506,0.4145357443473717
TRUE,20,101.7,0.6
FALSE,17,69.05882352941177,0.15686274509803924
TRUE,238,62.51260504201681,0.6382488479262672
FALSE,34,55.88235294117647,0.4117647058823529
TRUE,28,93.92857142857143,0.11904761904761907
FALSE,500,64.422,0.71936
TRUE,64,63.84375,0.556640625
FALSE,8,39.5,0.10714285714285714
TRUE,58,69.37931034482759,0.4593103448275863
TRUE,33,57.18181818181818,0.4134199134199135
TRUE,18,122.5,0.4444444444444444
TRUE,170,64.23529411764706,0.48732394366197174
FALSE,76,64.34210526315789,0.34659820282413345
FALSE,962,64.88773388773389,0.9120813120813122
TRUE,47,83.14893617021276,0.2929078014184398
FALSE,241,63.91701244813278,0.48831190172959194
FALSE,12,123.75,0.43333333333333324
TRUE,56,81,0.5459183673469388
TRUE,14,77.28571428571429,0.21428571428571425
TRUE,79,67.67088607594937,0.3098628691983123
FALSE,33,56.84848484848485,0.4568764568764567
TRUE,2,6.5,0
FALSE,13,65.46153846153847,0.28846153846153855
TRUE,4,167.5,0.16666666666666666
TRUE,67,78.38805970149254,0.3957631198844486
FALSE,180,70.90555555555555,0.5436507936507936
FALSE,589,70.6383701188455,0.8739139119145111
FALSE,14,82.85714285714286,0.13095238095238093
TRUE,20,66.15,0.2833333333333332
TRUE,56,61.767857142857146,0.3830049261083743
TRUE,173,73.21387283236994,0.6741811175337188
TRUE,302,62.288079470198674,0.7307744289768889
TRUE,140,66.33571428571429,0.5523809523809524
FALSE,859,63.33294528521537,0.7718871884639242
FALSE,428,65.84579439252336,0.6207375599898963
TRUE,71,64.64788732394366,0.6287726358148894
TRUE,129,61.31782945736434,0.5104934770277936
FALSE,16,35,0.2916666666666667
TRUE,303,65.98679867986799,0.5314492614309974
FALSE,67,82.07462686567165,0.5135685210312075
TRUE,111,62.6036036036036,0.47991741741741745
TRUE,68,61,0.3832179930795848
TRUE,31,54.29032258064516,0.4387096774193549
FALSE,64,66.78125,0.36853448275862066
FALSE,18,95.55555555555556,0.4761904761904763
FALSE,45,59.44444444444444,0.4888888888888888
TRUE,109,63.11926605504587,0.47784501268787827
FALSE,13,65.46153846153847,0.19230769230769235
FALSE,37,91.94594594594595,0.355036855036855
TRUE,294,69.85374149659864,0.5326346754918183
FALSE,368,67.6820652173913,0.6181223547518278
TRUE,3,151.66666666666666,0.16666666666666674
FALSE,26,68.26923076923077,0.3626373626373626
TRUE,30,60.03333333333333,0.42777777777777776
FALSE,40,63.625,0.26851851851851855
TRUE,57,72.6842105263158,0.40538847117794496
TRUE,16,35.125,0.14423076923076922
FALSE,76,75,0.37468671679197996
FALSE,17,68.52941176470588,0.47058823529411775
TRUE,97,75.87628865979381,0.41952451083526204
FALSE,25,73.96,0.42181818181818187
FALSE,449,62.8173719376392,0.5984511034622393
TRUE,7,44.57142857142857,0.11904761904761907
TRUE,45,73.77777777777777,0.2644444444444443
FALSE,782,62.30562659846547,0.618325364172134
TRUE,1,88,0
TRUE,21,77.28571428571429,0.11904761904761901
FALSE,374,67.18983957219251,0.6295636099557669
TRUE,21,109.52380952380952,0.22857142857142848
TRUE,318,61.38364779874214,0.5953625824050921
TRUE,119,77.30252100840336,0.3974789915966386
TRUE,13,66.61538461538461,0.1615384615384615
FALSE,28,63.857142857142854,0.2178571428571429
FALSE,54,61.851851851851855,0.5458089668615984
FALSE,9,167.44444444444446,0.09722222222222232
TRUE,11,78.36363636363636,0.4
TRUE,51,77.50980392156863,0.5208333333333333
FALSE,24,96.70833333333333,0.5833333333333333
FALSE,31,59.70967741935484,0.2919354838709678
FALSE,1,10,0
TRUE,6,34,0
FALSE,140,77.25,0.46674876847290636
TRUE,11,36.27272727272727,0
TRUE,7,121.57142857142857,0
FALSE,50,57.82,0.36888888888888893
FALSE,159,78.54088050314465,0.4377519754878246
FALSE,88,71.29545454545455,0.36549165120593685
TRUE,2,8.5,0
FALSE,6,50.5,0.1333333333333334
TRUE,1,10,0
FALSE,836,62.1255980861244,0.6635877491492463
FALSE,44,75.45454545454545,0.3585858585858585
TRUE,166,55.95180722891566,0.8365963855421688
TRUE,119,64.43697478991596,0.484033613445378
FALSE,41,72.60975609756098,0.48373983739837395
TRUE,400,68.37,0.49828220858895705
TRUE,90,71.95555555555555,0.4653198653198653
FALSE,119,68.78151260504201,0.5189712248535779
TRUE,9,82.77777777777777,0.15873015873015867
TRUE,354,67.06497175141243,0.5283875150504771
FALSE,37,92.5945945945946,0.23423423423423417
FALSE,111,84.82882882882883,0.3506475225225225
FALSE,113,73,0.5492435055666571
TRUE,5,40.4,0.30000000000000004
FALSE,96,62.708333333333336,0.6398809523809523
TRUE,89,81.98876404494382,0.5454545454545454
TRUE,85,68.96470588235294,0.3619524405506884
FALSE,1,10,0
TRUE,10,52.7,0.36
FALSE,8,21,0.16666666666666666
TRUE,131,74.70229007633588,0.4439749182115594
TRUE,13,62.76923076923077,0.13986013986013984
TRUE,44,59.95454545454545,0.5721925133689839
TRUE,118,64.37288135593221,0.7898305084745763
TRUE,42,66.97619047619048,0.32571428571428584
FALSE,71,70.66197183098592,0.35975855130784706
TRUE,4,3.5,0.16666666666666666
TRUE,4,114.5,0
FALSE,19,105.6842105263158,0.2348178137651823
FALSE,174,72.85057471264368,0.6685823754789271
FALSE,89,77.59550561797752,0.5555056179775281
TRUE,44,74.93181818181819,0.22272727272727266
TRUE,38,116.02631578947368,0.5300751879699249
FALSE,56,73.14285714285714,0.3685714285714286
TRUE,259,62.7992277992278,0.5274998030100071
TRUE,11,70.0909090909091,0.2878787878787878
TRUE,27,57.77777777777778,0.43874643874643865
FALSE,268,67.05597014925372,0.5320997750971171
TRUE,38,80.71052631578948,0.20871143375680587
FALSE,1582,68.75726927939317,0.7968993279659325
FALSE,37,98.1891891891892,0.26507276507276517
FALSE,35,94.17142857142858,0.3181818181818182
TRUE,6,35.833333333333336,0.16666666666666674
TRUE,191,63.518324607329845,0.5936591041303082
FALSE,54,73.62962962962963,0.611111111111111
TRUE,14,11.214285714285714,0.3214285714285714
FALSE,170,74.25882352941177,0.5625490196078431
FALSE,82,75.5,0.4774859287054409
FALSE,168,72.93452380952381,0.5657788539144472
FALSE,107,74.27102803738318,0.6588785046728971
TRUE,66,74.98484848484848,0.606060606060606
TRUE,22,60.90909090909091,0.34710743801652894
FALSE,90,77.1,0.3750677506775068
TRUE,37,68.27027027027027,0.332046332046332
TRUE,32,47.78125,0.41796875
TRUE,255,66.14901960784314,0.46914539400665917
TRUE,73,70.26027397260275,0.42863455589924876
TRUE,552,62.802536231884055,0.5912590579710145
TRUE,2,35,0
TRUE,26,62.96153846153846,0.13986013986013984
TRUE,120,70.875,0.48571428571428565
FALSE,6,24.833333333333332,0
TRUE,10,151,0.08888888888888896
TRUE,2,4.5,0
FALSE,9,84.55555555555556,0.41666666666666674
TRUE,120,64.36666666666666,0.4911564625850339
TRUE,15,51,0.34166666666666656
FALSE,169,55.16568047337278,0.8367560041768188
FALSE,7,274.42857142857144,0.11904761904761907
FALSE,171,73.88304093567251,0.5628654970760233
FALSE,142,57.95070422535211,0.4936392548841435
TRUE,3,39,0
FALSE,57,84.05263157894737,0.6072874493927126
TRUE,130,73.27692307692308,0.30427350427350436
TRUE,294,63.57142857142857,0.5023595023595023
TRUE,4,114.75,0
TRUE,56,96.10714285714286,0.4910714285714286
TRUE,115,77.96521739130435,0.40760869565217384
FALSE,65,58.06153846153846,0.5592760180995476
FALSE,14,44.785714285714285,0.13095238095238093
TRUE,14,61.5,0.34285714285714286
FALSE,628,62.23089171974522,0.7427016985138004
TRUE,29,84.06896551724138,0.303448275862069
TRUE,440,68.59318181818182,0.7617715617715616
TRUE,249,57.196787148594375,0.6377925495083783
FALSE,978,62.78323108384458,0.7649799344988238
FALSE,99,78.42424242424242,0.48989898989898983
TRUE,21,72.19047619047619,0.23469387755102034
FALSE,130,71.05384615384615,0.5555944055944056
FALSE,23,92.30434782608695,0.4057971014492754
FALSE,175,73.26285714285714,0.6660952380952381
FALSE,4,46.5,0.25
TRUE,22,106.81818181818181,0.45454545454545464
FALSE,199,67.678391959799,0.6249615424059072
FALSE,14,82.85714285714286,0.11904761904761907
TRUE,413,67.88861985472155,0.5135927872595918
FALSE,322,67.5807453416149,0.6145414687614178
TRUE,120,76.6,0.7416666666666667
FALSE,1653,64.30187537810042,0.7918801821999217
FALSE,91,80.37362637362638,0.376068376068376
TRUE,284,61.42253521126761,0.5963006957407094
TRUE,139,67.00719424460432,0.5685508735868449
TRUE,25,73.96,0.24941176470588225
FALSE,174,63.229885057471265,0.4896232439335887
FALSE,62,81.64516129032258,0.5663082437275987
FALSE,44,71.18181818181819,0.3760330578512397
FALSE,67,78.38805970149254,0.3003731343283581
TRUE,87,76.24137931034483,0.5360919540229884
FALSE,19,62,0.3625730994152047
FALSE,184,74.05434782608695,0.648913043478261
FALSE,63,69.22222222222223,0.4895572263993316
FALSE,3,62.666666666666664,0.16666666666666674
FALSE,534,64.08614232209737,0.549421918254356
FALSE,710,63.05070422535211,0.619515990973465
TRUE,82,77.92682926829268,0.38273921200750477
TRUE,84,76.64285714285714,0.4446778711484594
TRUE,116,81.74137931034483,0.4074212893553223
TRUE,117,75.77777777777777,0.5873504273504273
TRUE,60,71.5,0.5261904761904762
FALSE,25,104.6,0.22000000000000006
FALSE,65,62.16923076923077,0.5025641025641026
TRUE,43,86.93023255813954,0.3858350951374207
TRUE,195,65.84615384615384,0.5627136752136753
TRUE,281,69.2491103202847,0.5424568674264607
TRUE,41,77.36585365853658,0.5055432372505545
TRUE,241,61.06224066390042,0.5626892452618595
TRUE,30,98.76666666666667,0.45555555555555544
TRUE,696,63.502873563218394,0.6416138195270181
TRUE,8,29.125,0.25
FALSE,1,10,0
FALSE,467,70.40256959314775,0.606423982869379
TRUE,53,68.24528301886792,0.419287211740042
FALSE,63,59.523809523809526,0.4523809523809523
TRUE,50,78.2,0.38909090909090904
TRUE,1,6,0
FALSE,200,65.44,0.6697560975609754
FALSE,9,43.666666666666664,0.19047619047619055
TRUE,6,48.333333333333336,0.1333333333333334
TRUE,361,65.0415512465374,0.7987996306555865
FALSE,10,38.6,0.25714285714285723
TRUE,183,71.68306010928961,0.4239151398264223
FALSE,11,169.63636363636363,0.08181818181818183
TRUE,38,50,0.5350877192982457
TRUE,10,77.5,0.25714285714285723
FALSE,88,70.39772727272727,0.6306818181818181
TRUE,20,70.75,0.3076923076923077
FALSE,28,55.714285714285715,0.24436090225563908
TRUE,155,63.03225806451613,0.6237474262182566
TRUE,2,38.5,0
TRUE,132,70.16666666666667,0.5515151515151514
TRUE,569,66.63971880492092,0.7402318439225293
TRUE,79,53.607594936708864,0.7180028129395217
FALSE,120,76.69166666666666,0.4976744186046513
FALSE,42,62.333333333333336,0.3921568627450981
FALSE,596,62.66778523489933,0.5524161073825502
TRUE,443,58.08577878103837,0.599214112532397
TRUE,20,67.7,0.3454545454545455
FALSE,36,64.47222222222223,0.28030303030303033
TRUE,22,80.22727272727273,0.31060606060606055
FALSE,353,67.07082152974505,0.6029567988668555
TRUE,127,72.40944881889764,0.695275590551181
TRUE,67,57.985074626865675,0.5009733939000648
FALSE,327,62.65137614678899,0.6003099995810816
TRUE,156,78.46794871794872,0.7510121457489877
TRUE,12,75.5,0.16666666666666666
TRUE,153,79.0718954248366,0.5242664441663191
TRUE,13,70.6923076923077,0.19230769230769235
TRUE,740,61.939189189189186,0.6864264264264265
TRUE,132,72.27272727272727,0.5397727272727272
TRUE,20,75.8,0.20714285714285705
FALSE,80,80.0875,0.42569444444444454
TRUE,15,64.8,0.25999999999999995
FALSE,27,60.22222222222222,0.2792022792022792
TRUE,92,68.3804347826087,0.4379639448568399
FALSE,5,36.8,0.1499999999999999
TRUE,54,63.01851851851852,0.6262626262626263
FALSE,1,13,0
FALSE,149,68.69127516778524,0.5832077797561978
FALSE,12,156.5,0.1333333333333334
FALSE,19,74.63157894736842,0.30409356725146197
TRUE,696,64.64511494252874,0.5754615116684084
TRUE,4,30,0.16666666666666666
TRUE,98,73.48979591836735,0.4904996481351161
FALSE,5,14,0.1499999999999999
FALSE,40,77.375,0.41190476190476183
TRUE,756,62.72089947089947,0.7155167897742156
TRUE,5,36.8,0.13333333333333344
FALSE,636,62.94496855345912,0.7419636617749826
TRUE,1,58,0
TRUE,118,76.44067796610169,0.37341101694915246
FALSE,2,3,0
TRUE,144,62.61805555555556,0.382858187134503
TRUE,65,67.21538461538462,0.48744939271255056
TRUE,319,63.58307210031348,0.6258769965666517
TRUE,98,74.03061224489795,0.41481810115350476
FALSE,202,74.48019801980197,0.6120792079207922
FALSE,3,149.66666666666666,0.16666666666666674
TRUE,111,74.009009009009,0.3247338247338248
FALSE,71,75.35211267605634,0.5721830985915494
FALSE,5,30.8,0
TRUE,105,65.28571428571429,0.4704260651629072
FALSE,110,78.15454545454546,0.6132867132867132
TRUE,366,64.86065573770492,0.5404461166353132
TRUE,4,51.5,0.25
FALSE,92,76.66304347826087,0.47267080745341605
FALSE,6,68.66666666666667,0.1333333333333334
TRUE,336,62.973214285714285,0.6894966847498494
TRUE,14,70.42857142857143,0.19480519480519476
TRUE,211,60.54976303317535,0.6881253291205898
TRUE,153,70.11764705882354,0.5060690943043885
TRUE,115,66.22608695652174,0.633478260869565
FALSE,2,221,0
FALSE,74,74.45945945945945,0.6108108108108108
FALSE,126,72.04761904761905,0.5328798185941044
TRUE,54,78.01851851851852,0.32135076252723305
TRUE,83,74.66265060240964,0.4901893287435456
TRUE,123,65.78861788617886,0.7901422764227641
TRUE,110,68.58181818181818,0.6414141414141414
FALSE,225,67.56888888888889,0.6776851851851852
FALSE,4,69.25,0
FALSE,68,57.23529411764706,0.5
TRUE,27,90,0.3475783475783476
FALSE,92,67.8913043478261,0.5923913043478262
TRUE,751,60.61784287616511,0.6875111791243516
TRUE,7,44.57142857142857,0.1071428571428572
TRUE,112,70.36607142857143,0.5137987012987014
TRUE,10,79.6,0.2333333333333334
FALSE,22,50.31818181818182,0.2657342657342656
TRUE,2,103,0
TRUE,13,146.3846153846154,0.19230769230769235
TRUE,5,36.2,0.30000000000000004
FALSE,49,73.14285714285714,0.3511904761904763
FALSE,1,10,0
TRUE,123,73.53658536585365,0.5788617886178861
FALSE,11,88.27272727272727,0.16161616161616166
FALSE,1595,68.44827586206897,0.7963174393664411
